OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
4506,G0986,Backup Generation - Navy Regional Data Automation Center,1,Navy Public Works,San Diego,0,1TG,NG,1/1/1988 12:00:00 AM,0,-117.203324183,32.70235954
4507,E0120,Guadalupe Power Plant (Retired 2013),1,OPAL Fuels,Santa Clara,0,"Unit 1, Unit 2, Unit 3, Unit 4",LFG,4/1/1984 12:00:00 AM,0,-121.895334237,37.2143598910001
4508,G0794,Metcalf Energy Center,0,Calpine Corporation - West Region,Santa Clara,565.8,"MF1CT1, MF1CT2, MF1ST1",NG,6/1/2005 12:00:00 AM,1,-121.745992005,37.2207588200001
4509,S9041,Unified School District Morgan Hill,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.635382698,37.149066286
4510,H0363,O'Neill (Pumping-Generating),0,United States Bureau of Reclamation,Merced,25.2,"UNIT 1, UNIT 2, UNIT 3, UNIT 4, UNIT 5, UNIT 6",WAT,11/1/1967 12:00:00 AM,0,-121.017198875,37.087307959
4511,H0452,W R Gianelli (Pumping-Generating),0,California Department of Water Resources,Merced,424,"1, 2, 3, 4, 5, 6, 7, 8",WAT,3/1/1967 12:00:00 AM,0,-121.077266755,37.0690947580001
4512,S0443,Quinto Solar PV Project,0,CD Arevon USA Inc.,Merced,108,Unit 1,SUN,11/25/2015 12:00:00 AM,0,-121.047657777,37.1193311170001
4513,S9050,Ingomar Packing Co.,0,Not Available,Merced,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.958701524,37.149800398
4514,S0437,Sun Harvest Solar NDP1,0,SunHarvest Solar,Merced,1.5,Unit 1,SUN,5/1/2015 12:00:00 AM,0,-120.648537663,37.058274452
4515,E0007,Merced Power (El Nido),0,Global Ampersand LLC,Merced,12.5,Unit 1,WDS,8/15/2008 12:00:00 AM,0,-120.490492608,37.186998057
4516,G0896,Chowchilla II Peaker,0,California Power Holdings LLC,Madera,48,"Unit 1, Unit 10, Unit 11, Unit 12, Unit 13, Unit 14, Unit 15, Unit 16, Unit 2, Unit 3, Unit 4, Unit 5, Unit 6, Unit 7, Unit 8, Unit 9",NG,7/1/2001 12:00:00 AM,0,-120.248327653,37.1085767820001
4517,S0421,Adera Solar,0,Adera Solar LLC,Madera,20,Unit 1,SUN,12/1/2015 12:00:00 AM,0,-120.323966958,37.1210424110001
4518,E0018,Chowchilla II Biomass,0,Global Ampersand LLC,Madera,12.5,Unit 1,WDS,5/15/2008 12:00:00 AM,0,-120.248826834,37.10692033
4519,S9164,CA Dept of Corrections Chowchilla,0,Not Available,Madera,3,1,SUN,1/1/2013 12:00:00 AM,0,-120.151319158,37.088190506
4520,H0310,Madera Canal (Station 980  1174  1302  1923),0,Madera-Chowchilla Water Power Authority,Madera,3.74,980,WAT,2/1/1985 12:00:00 AM,0,-119.899640173,37.0568005330001
4521,H0034,Big Creek 4,0,Southern California Edison (SCE),Madera,100,1,WAT,9/1/1923 12:00:00 AM,0,-119.490011714,37.1390482480001
4522,H0265,Kerckhoff PH 1,0,Pacific Gas & Electric (PG&E),Fresno,25.2,"Unit 593, Unit 594, Unit 595",WAT,8/15/1920 12:00:00 AM,0,-119.552775512,37.092464057
4523,H0266,Kerckhoff PH 2,0,Pacific Gas & Electric (PG&E),Fresno,155,Unit 932,WAT,5/6/1983 12:00:00 AM,0,-119.558241641,37.0718529710001
4524,H0448,San Joaquin #1A,0,Pacific Gas & Electric (PG&E),Madera,0.43,1,WAT,3/1/1919 12:00:00 AM,0,-119.4940159,37.1588832530001
4525,H0449,San Joaquin #2,0,Pacific Gas & Electric (PG&E),Madera,2.88,1,WAT,9/1/1917 12:00:00 AM,0,-119.497462814,37.203265033
4526,H0570,Wishon Powerhouse,0,Pacific Gas & Electric (PG&E),Madera,12.8,"1, 2, 3, 4",WAT,9/1/1910 12:00:00 AM,0,-119.504718711,37.15101782
4527,H0028,Big Creek 2,0,Southern California Edison (SCE),Fresno,67.1,UNIT 1,WAT,11/26/1913 12:00:00 AM,0,-119.305465136,37.1991231800001
4528,H0030,Big Creek 2A,0,Southern California Edison (SCE),Fresno,98.5,UNIT 1,WAT,8/1/1928 12:00:00 AM,0,-119.306121158,37.1988487180001
4529,H0032,Big Creek 3,0,Southern California Edison (SCE),Fresno,177,UNIT 1,WAT,9/1/1923 12:00:00 AM,0,-119.386439691,37.148565234
4530,H0036,Big Creek 8,0,Southern California Edison (SCE),Fresno,64.5,UNIT 1,WAT,1/1/1921 12:00:00 AM,0,-119.328857195,37.209645295
4531,H0313,Mammoth Pool,0,Southern California Edison (SCE),Madera,187,UNIT 1,WAT,3/1/1960 12:00:00 AM,0,-119.337909647,37.220259222
4532,H0027,Big Creek 1,0,Southern California Edison (SCE),Fresno,82.9,UNIT 1,WAT,11/1/1913 12:00:00 AM,0,-119.239692259,37.2040592330001
4533,H0161,Eastwood (Pumped Storage),0,Southern California Edison (SCE),Fresno,199,UNIT 1,WAT,1/1/1988 12:00:00 AM,0,-119.256681775,37.1478311760001
4534,H0040,Big Pine,0,Los Angeles Department of Water & Power (LADWP),Inyo,3.2,Unit 1,WAT,7/1/1925 12:00:00 AM,0,-118.324224782,37.142161576
4535,S9135,Foothill - De Anza Community College District,0,Not Available,Santa Clara,1.6,1,SUN,1/1/2012 12:00:00 AM,0,-122.124738272,37.363142182
4536,S9136,Foothill College - Pv Capstone,0,Not Available,Santa Clara,1.7,1,SUN,1/1/2012 12:00:00 AM,0,-122.13028867,37.363691778
4537,G0080,Cardinal Cogen - Retired 3/31/2015,1,General Electric Contractual Services,Santa Clara,0,"GTG1, STG1",NG,12/1/1987 12:00:00 AM,0,-122.175774293,37.4299359190001
4538,G1047,San Jose-Santa Clara Regional Wastewater Facility,0,City of San Jose,Santa Clara,14,"CE-1, CE-2, CE-3, CE-4, E-2, E-3, E-5, EG-1, EG-2, EG-3",NG,2/1/1953 12:00:00 AM,0,-121.943014074,37.434078825
4539,S9005,Google Inc.,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.084042573,37.4224406000001
4540,S9031,Google Inc.,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.084477354,37.421448243
4541,S9058,West Valley Mission Community College,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.012828278,37.264294932
4542,S9069,Network Appliance/Chevron Energy Solutions,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.026109471,37.4151352000001
4543,S9075,Applied Materials Inc.,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.004472783,37.3800203980001
4544,S9081,Ohlone Community College District,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.980687106,37.4113706040001
4545,S9128,Network Appliance,0,Not Available,Santa Clara,1.4,1,SUN,1/1/2012 12:00:00 AM,0,-122.026155235,37.4159534030001
4546,S9134,City of Sunnyvale Wastewater Treatment Plant,0,Not Available,Santa Clara,1.6,1,SUN,1/1/2012 12:00:00 AM,0,-122.034920994,37.422607355
4547,S9149,Advanced Micro Decives,0,Not Available,Santa Clara,3,1,SUN,1/1/2012 12:00:00 AM,0,-121.999202647,37.386570836
4548,S9151,Spansion LLC,0,Not Available,Santa Clara,3,1,SUN,1/1/2012 12:00:00 AM,0,-122.005547408,37.3774795080001
4549,E0181,Sunnyvale Water Pollution Control Plant,0,City of Sunnyvale Water Pollution Control Plant,Santa Clara,1.6,"S-14, S-15",LFG,7/1/1997 12:00:00 AM,0,-122.015081789,37.4184805
4550,E0141,Santa Clara - Retired Dec 2005,1,Pacific Recovery Corp,Santa Clara,0,1,LFG,12/1/1986 12:00:00 AM,0,-121.970538218,37.413703436
4551,E0303,Zero Waste to Energy,0,Zero Waste to Energy Development Company,Santa Clara,1.6,Unit 1,LFG,1/1/2016 12:00:00 AM,0,-121.951246734,37.43466934
4552,G0114,Santa Clara Cogen,0,Silicon Valley Power,Santa Clara,7.8,"1, 2",NG,6/1/1982 12:00:00 AM,0,-121.944241226,37.364255217
4553,G0169,Donald Von Raesfeld Power Plant (DVR),0,Silicon Valley Power,Santa Clara,147,"CT1, CT2, SG",NG,11/1/2004 12:00:00 AM,1,-121.9509986,37.376958889
4554,G0228,Gianera,0,Silicon Valley Power,Santa Clara,64.3,"1, 2",NG,6/1/1986 12:00:00 AM,0,-121.968665036,37.4011427890001
4555,G0144,Altivity Packaging - Santa Clara - Retired December 2017,1,Graphic Packaging International Inc,Santa Clara,0,COGEN 1,NG,6/1/1986 12:00:00 AM,0,-121.944536784,37.3685909330001
4556,G0898,San Jose FMC,1,Pacific Gas & Electric (PG&E),Santa Clara,0,Unit 1,OIL,5/27/1997 12:00:00 AM,0,-121.92378147,37.3483975280001
4557,S9047,Airport Division City of San Jose,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.922534899,37.365103645
4558,S9094,City of San Jose,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.861618515,37.3178579070001
4559,S9095,City of Santa Clara,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.921689508,37.3804411720001
4560,S9101,County of Santa Clara,0,Not Available,Santa Clara,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.922541868,37.38105976
4561,S9103,County of Santa Clara,0,Not Available,Santa Clara,1.1,1,SUN,1/1/2012 12:00:00 AM,0,-121.921820803,37.3810449640001
4562,S9112,Independence HS,0,Not Available,Santa Clara,1.2,1,SUN,1/1/2012 12:00:00 AM,0,-121.859143996,37.3662304320001
4563,S9127,San Jose Evergreen Community College,0,Not Available,Santa Clara,1.4,1,SUN,1/1/2012 12:00:00 AM,0,-121.765924985,37.3039200470001
4564,S9172,Gridley Main Two,0,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,Santa Clara,2.5,Unit 1,SUN,4/1/2013 12:00:00 AM,0,-121.915738831,37.3674013310001
4565,G0087,San Jose Cogeneration,0,San Jose State University,Santa Clara,7,"GEN1, GEN2",NG,12/1/1984 12:00:00 AM,0,-121.878318916,37.336108053
4566,G0221,Agnews Power Plant,0,Calpine Corporation - West Region,Santa Clara,30.5,"AG1JT1, AG1ST1",NG,4/1/1990 12:00:00 AM,0,-121.92705026,37.4111479100001
4567,G0121,San Jose Convention Center (Closed 2001),1,NO REPORT - San Jose Convention Center - NO REPORT,Santa Clara,0,1,NG,5/1/1990 12:00:00 AM,0,-121.889470916,37.327768807
4568,G0866,Los Esteros Critical Energy Facility,0,Calpine Corporation - West Region,Santa Clara,332,"LE1JT1, LE1JT1-RP, LE1JT2, LE1JT2-RP, LE1JT3, LE1JT3-RP, LE1JT4, LE1JT4-RP, LE1ST1",NG,3/1/2003 12:00:00 AM,1,-121.932154926,37.4252006290001
4569,S0459,Frontier Solar LLC (Crow Creek),0,Clenera - Renewable Energy,Stanislaus,20,1,SUN,6/7/2016 12:00:00 AM,0,-121.149083094,37.3677966720001
4570,E0150,Stanislaus Resource Recovery Facility,0,Covanta Stanislaus Inc,Stanislaus,24,UNIT 1,MSW,1/1/1989 12:00:00 AM,0,-121.140914153,37.385362754
4571,S9035,E & J Gallo Winery,0,Not Available,Merced,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.810810964,37.376426585
4572,E0043,J R Wood Incorporated - Retired December 2004,1,Dole Packaged Frozen Foods,Merced,0,GEN1,NG,1/1/1992 12:00:00 AM,0,-120.629048355,37.361573949
4573,G0283,JRW Associates LP,1,Ridgewood Power Management LLC,Merced,0,Unit 1-8,NG,4/1/1991 12:00:00 AM,0,-120.628323848,37.362427575
4574,H0301,Fairfield,0,Merced Irrigation District,Merced,0.9,1,WAT,6/1/1983 12:00:00 AM,0,-120.432514174,37.368561975
4575,S0429,Merced Solar,0,Merced Solar LLC,Merced,1.5,Unit 1,SUN,4/1/2015 12:00:00 AM,0,-120.484431139,37.267772961
4576,S0430,Mission Solar,0,Mission Solar LLC,Merced,1.5,Unit 1,SUN,4/1/2015 12:00:00 AM,0,-120.48248714,37.267772961
4577,S9090,City of Atwater,0,Not Available,Merced,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.600496211,37.360275652
4578,S9267,Pristine Sun Fund 10 Fresno PGE LLC_(2097_Helton),0,Not Available,Merced,1.5,Unit 1,SUN,5/1/2015 12:00:00 AM,0,-120.507439706,37.351101897
4579,S9029,UC Merced,0,Not Available,Merced,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.414485651,37.362686619
4580,H0120,Crane Valley,0,Pacific Gas & Electric (PG&E),Madera,0.9,1,WAT,7/1/1919 12:00:00 AM,0,-119.529475192,37.291588217
4581,H0450,San Joaquin #3,0,Pacific Gas & Electric (PG&E),Madera,4,3,WAT,8/1/1923 12:00:00 AM,0,-119.519029191,37.254004283
4582,H0499,Portal,0,Southern California Edison (SCE),Fresno,10,UNIT 1,WAT,12/1/1956 12:00:00 AM,0,-119.159100559,37.2569365750001
4583,H0041,Bishop Creek 2,0,Southern California Edison (SCE),Inyo,7.3,1,WAT,11/1/1908 12:00:00 AM,0,-118.573505058,37.2736641750001
4584,H0042,Bishop Creek 3,0,Southern California Edison (SCE),Inyo,7.84,1,WAT,6/1/1913 12:00:00 AM,0,-118.532011786,37.3020415410001
4585,H0394,Pleasant Valley,0,Los Angeles Department of Water & Power (LADWP),Inyo,2.7,Unit 1,WAT,2/1/1958 12:00:00 AM,0,-118.523704596,37.4138642770001
4586,H0043,Bishop Creek 4,0,Southern California Edison (SCE),Inyo,7.95,1,WAT,9/1/1905 12:00:00 AM,0,-118.50183963,37.3229965880001
4587,H0044,Bishop Creek 5,0,Southern California Edison (SCE),Inyo,3.8,1,WAT,6/1/1919 12:00:00 AM,0,-118.479645691,37.3344537460001
4588,H0045,Bishop Creek 6,0,Southern California Edison (SCE),Inyo,1.6,1,WAT,3/1/1913 12:00:00 AM,0,-118.462752391,37.349970614
4589,G0636,United Cogen Inc (SFO) - Retired 3/31/2012,1,United Cogen Inc,San Mateo,0,"CTG, STG",NG,12/1/1985 12:00:00 AM,0,-122.39276816,37.623323161
4590,E0218,Ameresco Half Moon Bay (Ox Mountain Landfill),0,Ameresco Inc,San Mateo,11.46,"1, 2, 3, 4, 5, 6",LFG,4/1/2009 12:00:00 AM,0,-122.406021872,37.5040075210001
4591,E0123,Marsh Road Power Plant (Retired 2013),1,OPAL Fuels,San Mateo,0,"Unit 1, Unit 2, Unit 3, Unit 4",LFG,12/1/1983 12:00:00 AM,0,-122.174568067,37.494546078
4592,G0515,SRI International Cogen Project,0,International Power Technology Inc,San Mateo,6,UNIT 1,NG,4/1/1987 12:00:00 AM,0,-122.172888934,37.4551822070001
4593,G1034,COBUG - City of Palo Alto Backup Generator,1,City of Palo Alto,Santa Clara,0,"Unit 1, Unit 2, Unit 3, Unit 4",NG,3/1/2002 12:00:00 AM,0,-122.109795444,37.4383984040001
4594,S9104,JATCO,0,Not Available,Alameda,1.1,1,SUN,1/1/2012 12:00:00 AM,0,-122.00945318,37.5921700530001
4595,S9121,Alameda Water District,0,Not Available,Alameda,1.3,1,SUN,1/1/2012 12:00:00 AM,0,-121.962635935,37.504667118
4596,E0146,Byxbee Park Sanitary Landill - Retired December 2004,1,International Power Technology Inc,Santa Clara,0,"GEN1, GEN2",OGW,1/1/1990 12:00:00 AM,0,-122.103359995,37.4498282860001
4597,E0179,Newby Island I,1,OPAL Fuels,Santa Clara,0,"Unit 1, Unit 2, Unit 3, Unit 4",LFG,9/1/1984 12:00:00 AM,0,-121.935751845,37.455115893
4598,E0122,Newby Island II (Retired 2010),1,OPAL Fuels,Santa Clara,0,"1, 2, 3",LFG,12/1/1989 12:00:00 AM,0,-121.932363085,37.454762665
4599,E0134,Modesto Energy - Retired Dec 2002,1,Enpower Management Corporation,Stanislaus,0,MELP,OGW,4/26/1988 12:00:00 AM,0,-121.269400839,37.539341795
4600,W0395,Teichert Vernalis,0,Foundation Windpower,San Joaquin,1.5,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.35672167,37.61664868
4601,G0016,Almond Power Plant,0,Turlock Irrigation District,Stanislaus,223,"UNIT 1, UNIT 2-1, UNIT 2-2, UNIT 2-3",NG,10/1/1995 12:00:00 AM,1,-120.985192547,37.574043121
4602,G0900,Walnut Energy Center,0,Turlock Irrigation District,Stanislaus,300.6,"Unit 1, Unit 2, Unit 3",NG,2/28/2006 12:00:00 AM,1,-120.89587592,37.4872143760001
4603,E0012,TID Fuel Cell (Retired 2012),1,Turlock Irrigation District,Stanislaus,0,FC,OBG,1/20/2009 12:00:00 AM,0,-120.867946213,37.484998197
4604,G0662,Walnut,0,Turlock Irrigation District,Stanislaus,48,"212813, 212814",NG,4/1/1986 12:00:00 AM,0,-120.90470884,37.48994944
4605,H0234,Hickman,0,Turlock Irrigation District,Stanislaus,1.1,"1, 2",WAT,9/1/1979 12:00:00 AM,0,-120.746328314,37.6215553690001
4606,H0300,Canal Creek (RETA),0,Merced Irrigation District,Merced,0.9,1,WAT,8/1/1983 12:00:00 AM,0,-120.489789182,37.4542255740001
4607,H0325,Merced ID (Parker),0,Merced Irrigation District,Merced,2.7,1,WAT,4/1/1982 12:00:00 AM,0,-120.444430012,37.4778382900001
4608,H0530,Turlock Lake,0,Turlock Irrigation District,Stanislaus,3.3,"1, 2, 3",WAT,7/1/1980 12:00:00 AM,0,-120.594665732,37.6114592390001
4609,H0175,Exchequer,0,Merced Irrigation District,Mariposa,94.5,EXC-1,WAT,1/1/1967 12:00:00 AM,0,-120.272760153,37.584371538
4610,H0316,McSwain,0,Merced Irrigation District,Mariposa,9,MCS-1,WAT,7/1/1967 12:00:00 AM,0,-120.310158082,37.5220858980001
4611,H0324,Merced Falls,0,Merced Irrigation District,Merced,10,Unit 598,WAT,7/21/1930 12:00:00 AM,0,-120.32988943,37.523182633
4612,H0110,Control Gorge,0,Los Angeles Department of Water & Power (LADWP),Inyo,38,Unit 1,WAT,4/1/1952 12:00:00 AM,0,-118.55693779,37.437989218
4613,H0328,Middle Gorge,0,Los Angeles Department of Water & Power (LADWP),Inyo,38,Unit 1,WAT,5/1/1952 12:00:00 AM,0,-118.569253307,37.5099857340001
4614,H0536,Upper Gorge,0,Los Angeles Department of Water & Power (LADWP),Inyo,36,Unit 1,WAT,6/1/1953 12:00:00 AM,0,-118.589993018,37.5460010360001
4615,G0462,Potrero Generating Station - Retired 2/28/2011,1,GenOn Holdings Inc.,San Francisco,0,"POT3, POT4, POT5, POT6",NG,1/1/1965 12:00:00 AM,0,-122.381915667,37.7566434620001
4616,S0123,Sunset Reservoir North Basin Solar,0,Deriva Energy,San Francisco,4.5,1,SUN,11/1/2010 12:00:00 AM,0,-122.483486484,37.750887698
4617,S9064,Fremont Group  50 Beale/DG Cogen Partners LLC,0,Not Available,San Francisco,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.396299165,37.7911691800001
4618,S9068,Market & Second Inc/Real Energy,0,Not Available,San Francisco,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.400787124,37.7893166200001
4619,S9113,Fremont Group Inc.  50 Beale/DG Cogen Partners LLC,0,Not Available,San Francisco,1.2,1,SUN,1/1/2012 12:00:00 AM,0,-122.396601009,37.7914460100001
4620,S9119,San Francisco State University,0,Not Available,San Francisco,1.2,1,SUN,1/1/2012 12:00:00 AM,0,-122.477043562,37.7275309520001
4621,S9131,Equity Office Property,0,Not Available,San Francisco,1.5,1,SUN,1/1/2012 12:00:00 AM,0,-122.394256139,37.7972399010001
4622,S9138,University of San Francisco,0,Not Available,San Francisco,2,1,SUN,1/1/2012 12:00:00 AM,0,-122.450456326,37.7765740660001
4623,S9140,Southeast Wastwater Treatment Plant/CCSF,0,Not Available,San Francisco,2,1,SUN,1/1/2012 12:00:00 AM,0,-122.391814456,37.741796134
4624,E0110,Southeast Digester Gas Cogen Plant,0,Stewart & Stevenson Services,San Francisco,2.1,1,OBG,7/1/2002 12:00:00 AM,0,-122.392944975,37.739526832
4625,G0127,SF Fuel Cell Station,0,Pacific Gas & Electric (PG&E),San Francisco,1.6,1,NG,9/1/2011 12:00:00 AM,0,-122.476014007,37.7234774990001
4626,G0272,Hunters Point (Closed May 2006),1,Pacific Gas & Electric (PG&E),San Francisco,0,"Unit 144, Unit 321",NG,12/12/1948 12:00:00 AM,0,-122.375769934,37.7373037610001
4627,G0641,Univ of San Francisco Cogen,0,University of San Francisco,San Francisco,1.5,S-17,NG,9/1/1987 12:00:00 AM,0,-122.451700361,37.7765923750001
4628,G0935,Russell City Energy Center,0,Calpine Corporation - West Region,Alameda,640,"CTG1, CTG2, ST1",NG,8/8/2013 12:00:00 AM,1,-122.133720611,37.6347344800001
4629,S9030,Port of Oakland,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.300522644,37.8045444300001
4630,S9043,Peralta Community College Dist,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.161123816,37.7908860480001
4631,S9066,Ghiradelli Chocolate,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-122.150410704,37.711981049
4632,S9133,Oro Loma Sanitary District,0,Not Available,Alameda,1.5,1,SUN,1/1/2012 12:00:00 AM,0,-122.153133385,37.664991366
4633,G0379,Alameda,0,Northern California Power Agency,Alameda,49.9,"1, 2",NG,5/1/1986 12:00:00 AM,0,-122.289340187,37.7886891910001
4634,G0406,Oakland Power Plant,0,Duke Energy Renewables,Alameda,223.5,"1, 2, 3",JF,1/1/1978 12:00:00 AM,0,-122.281886803,37.7964390440001
4635,G1028,CSU East Bay Fuel Cell,0,Pacific Gas & Electric (PG&E),Alameda,1.4,1,NG,9/23/2011 12:00:00 AM,0,-122.059502027,37.658530882
4636,S9025,AT&T Services Inc.,0,Not Available,Contra Costa,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.964752327,37.768075278
4637,S9073,AT&T San Ramon (PV)/AT&T Services Inc,0,Not Available,Contra Costa,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.964572307,37.765931396
4638,S9039,Community College District Chabot Las Positas,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.798596593,37.7130121550001
4639,S9083,Carl Zeiss Meditec Inc.,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.889800142,37.712771962
4640,S9123,Chabot - Las Positas Community College,0,Not Available,Alameda,1.3,1,SUN,1/1/2012 12:00:00 AM,0,-121.927077179,37.706287295
4641,S9146,Chabot Las Positas Community College District,0,Not Available,Alameda,2.3,1,SUN,1/1/2012 12:00:00 AM,0,-121.794929582,37.7122126100001
4642,F0002,Santa Rita Jail Fuel Cell,0,Fuel Cell Energy,Alameda,1.4,MB18,NG,12/16/2016 12:00:00 AM,0,-121.888199872,37.7174180220001
4643,G1015,Mariposa Energy  LLC,0,Diamond Generating Corporation,Alameda,200,"Mariposa 1, Mariposa 2, Mariposa 3, Mariposa 4",NG,10/1/2012 12:00:00 AM,1,-121.601859826,37.7888237220001
4644,S0220,RE Mohican,0,Kaiser Permanente,Alameda,1,1,SUN,9/1/2010 12:00:00 AM,0,-121.715500802,37.7061138650001
4645,S0619,Whitehorn Solar LLC,0,REV Renewables,Alameda,3.3,Unit 1,SUN,2/18/2016 12:00:00 AM,0,-121.717446746,37.6915041180001
4646,S9049,Health Plan Inc. Kaiser Foundation,0,Not Available,Alameda,1,1,SUN,1/1/2012 12:00:00 AM,0,-121.716626832,37.707901602
4647,E0071,Ameresco Vasco Road LLC,0,Ameresco Inc,Alameda,4.34,"Unit 1, Unit 2",LFG,2/22/2014 12:00:00 AM,0,-121.728828433,37.754584327
4648,E0106,Altamont Gas Recovery,0,The IT Group,Alameda,7,"1, 2, 3, 4",LFG,3/1/1989 12:00:00 AM,0,-121.649852904,37.749303002
4649,G0184,Byron Power Partners LP - Retired December 2010,1,Ridgewood Power Management LLC,Alameda,0,Unit 1-5,NG,5/1/1990 12:00:00 AM,0,-121.600549981,37.7914428170001
4650,W0333,ALTAMONT-  01W035 - Retired 10/31/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.649388058,37.7280446180001
4651,W0394,Vasco Wind Energy Center,0,NextEra Energy Resources LLC,Alameda,78.2,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.723109379,37.7888391720001
4652,W0423,Diablo Wind LLC,0,NextEra Energy Resources LLC,Alameda,17.98,WPRS 1,WND,12/7/2012 12:00:00 AM,0,-121.617339398,37.7618245830001
4653,W0426,Buena Vista Energy LLC,0,See WPRS for details,Contra Costa,38,WPRS 1,WND,5/1/2005 12:00:00 AM,0,-121.658381516,37.8086752300001
4654,W0298,Seawest Industries  Inc San Jacinto - Retired 11/1/2015,1,Seawest Energy Group,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-121.640463272,37.707867908
4655,W0322,Altamont Pass Windplant -Retired 11/1/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.656433561,37.74150602
4656,W0331,Santa Clara 85C - Decommissioned 7/1/2016,1,Not Available,Alameda,0,WPRS 1,WND,12/30/1985 12:00:00 AM,0,-121.64588698,37.7397968080001
4657,W0336,Altamont Infrastructure Company - 01W144 - Retired 11/1/2015,1,Green Ridge Service LLC,Alameda,0,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.652960783,37.7322709370001
4658,W0337,ALTAMONT - 01W146A - Retired 10/31/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,1/1/1988 12:00:00 AM,0,-121.655454983,37.743643886
4659,W0340,ALTAMONT - 01W146D - Retired 11/1/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,1/1/1986 12:00:00 AM,0,-121.686419607,37.7569277150001
4660,W0346,Altamont Midway Ltd - Retired 4/1/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,4/16/1985 12:00:00 AM,0,-121.579023295,37.767286325
4661,W0347,ALTAMONT - 16W011 - Retired 10/31/2015,1,See WPRS for details,Alameda,0,WPRS 1,WND,1/1/1987 12:00:00 AM,0,-121.691550335,37.739135757
4662,W0348,Flowind 3-4 - Retired 10/31/2015,1,Green Ridge Service LLC,Alameda,0,WPRS 1,WND,1/1/1985 12:00:00 AM,0,-121.69080183,37.7810022580001
4663,W0352,Patterson Pass -Retired 11/1/2014,1,See WPRS for details,Alameda,0,WPRS 1,WND,4/2/1985 12:00:00 AM,0,-121.601047737,37.709379691
